player_id,nome,squadra,ruolo_mantra,ruolo_classic,mantra_qa,mantra_fvm,classic_qa,classic_fvm,pg_2026_27,mv_2026_27,fm_2026_27,gol_2026_27,ass_2026_27,amm_2026_27,esp_2026_27,gs_2026_27,rp_2026_27,pg_2025_26,mv_2025_26,fm_2025_26,gol_2025_26,ass_2025_26,amm_2025_26,esp_2025_26,gs_2025_26,rp_2025_26,pg_2024_25,mv_2024_25,fm_2024_25,gol_2024_25,ass_2024_25,amm_2024_25,esp_2024_25,gs_2024_25,rp_2024_25,pg_2023_24,mv_2023_24,fm_2023_24,gol_2023_24,ass_2023_24,amm_2023_24,esp_2023_24,gs_2023_24,rp_2023_24,nessuno_storico,cambio_squadra,fm_media_pesata,trend_fm,pres_pct_2026_27,pres_pct_2025_26,pres_pct_2024_25,pres_pct_2023_24,continuita_pct,pos_media_squadra,stato_infortunio,dettaglio_infortunio,infortunio_aggiornato_il
7203,Jashari,MIL,m/c,c,5,13,5,13,2,6.25,6.25,0,0,0,0,0,0,12,5.71,5.79,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.79,n_d,50,32,,,41,5.0,,,
5295,Musah,MIL,c/w,c,5,16,5,16,4,6.25,6.25,0,0,0,0,0,0,16,5.94,6.09,1,0,1,0,0,0,26,5.69,5.67,0,2,5,0,0,0,25,5.92,5.86,0,1,5,0,0,0,0,1,5.92,stabile,100,42,68,66,69,5.0,,,
5882,Mota,MON,a,a,5,8,5,8,1,6.0,6.0,0,0,0,0,0,0,,,,,,,,,,31,5.84,6.31,5,1,3,0,0,0,33,6.0,6.41,4,3,3,0,0,0,0,0,6.35,stabile,25,,82,87,65,17.33,,,
2170,Milinkovic-Savic V.,NAP,por,p,5,10,5,10,1,6.0,6.0,0,0,0,0,0,0,27,6.20,5.65,0,0,0,0,24,3,37,6.30,5.45,0,0,3,0,42,4,36,6.12,5.24,0,0,2,0,31,0,0,0,5.51,crescente,25,71,97,95,72,4.33,,,
6202,Beukema,NAP,dc,d,5,10,5,10,0,0.0,0.0,0,0,0,0,0,0,22,5.93,6.16,2,0,2,0,0,0,34,5.93,5.94,0,1,1,0,0,0,30,6.02,6.02,1,0,4,1,0,0,0,0,6.07,stabile,0,58,89,79,56,4.33,,,
6831,Neres,NAP,w/a,a,6,20,5,18,1,5.5,5.5,0,0,0,0,0,0,16,6.19,6.84,3,3,3,0,0,0,25,6.32,6.72,2,5,2,0,0,0,,,,,,,,,,0,0,6.79,stabile,25,42,66,,44,4.33,,,
4349,Nicolussi Caviglia,PAR,m/c,c,6,21,5,16,0,0.0,0.0,0,0,0,0,0,0,23,5.89,6.02,0,4,4,0,0,0,35,6.2,6.53,4,3,5,1,0,0,6,5.92,6.0,0,1,1,0,0,0,0,0,6.17,stabile,0,61,92,16,42,16.33,indisponibile,"il centrocampista alle prese dalla seconda metà di luglio con una lesione di medio grado alla coscia destra, ma a fine agosto ha deciso, assieme allo staff medico ducale, di operarsi. Lungo stop e ipotesi di ritorno in campo da novembre.",2026-09-18
6207,Almqvist,PAR,w/a,c,4,11,5,11,3,6.0,6.17,0,1,1,0,0,0,9,5.94,6.06,0,1,0,0,0,0,26,5.79,5.85,1,1,5,0,0,0,30,5.98,6.13,2,1,5,0,0,0,0,0,6.01,stabile,75,24,68,79,62,16.33,,,
6631,Ghilardi,ROM,dc,d,5,8,5,8,2,6.5,6.5,0,0,0,0,0,0,21,5.98,5.95,0,0,1,0,0,0,24,5.73,5.54,0,0,7,1,0,0,,,,,,,,,,0,0,5.8,crescente,50,55,63,,56,4.67,,,
7526,Comert,TOR,dc,d,5,14,5,14,3,6.0,6.33,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,75,,,,75,10.67,,,
6827,Njie,FIO,w/a,c,5,27,5,27,3,6.33,6.17,0,0,1,0,0,0,10,5.8,6.15,1,1,2,0,0,0,9,6.0,5.94,0,0,1,0,0,0,,,,,,,,,,0,1,6.07,stabile,75,26,24,,42,9.67,,,
6021,Abankwah,UDI,dd/dc,d,5,14,5,13,4,6.12,6.75,1,0,1,0,0,0,,,,,,,,,,2,6.25,6.0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,n_d,100,,5,0,35,12.33,,,
6248,Stankovic F.,VEN,por,p,5,9,5,9,4,6.0,3.25,0,0,0,0,11,0,,,,,,,,,,15,6.6,5.23,0,0,1,0,23,1,0,0.0,0.0,0,0,0,0,0,0,0,0,5.23,n_d,100,,39,0,46,19.67,,,
7253,Bella-Kotchap,VEN,dc,d,5,13,5,13,2,5.0,5.0,0,0,0,0,0,0,18,5.83,5.75,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,0,1,5.75,n_d,50,47,,,48,19.67,indisponibile,il difensore costretto al cambio a Frosinone il 6 settembre per un risentimento muscolare mio-fasciale all'adduttore della gamba destra. Recuperabile dall'inizio di ottobre.,2026-09-18
4845,Correia T.,VEN,dd/ds/e,d,5,8,5,8,3,6.17,6.17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,75,,,,75,19.67,,,
5695,Haps,VEN,ds/e,d,5,10,5,10,4,5.5,5.62,0,1,1,0,0,0,,,,,,,,,,22,5.86,5.98,1,1,3,0,0,0,14,5.93,6.0,0,1,0,0,0,0,0,0,5.99,stabile,100,,58,37,65,19.67,,,
5319,Sohm,VEN,c,c,5,10,5,10,3,5.5,5.17,0,0,2,0,0,0,24,5.65,5.62,0,1,3,0,0,0,37,6.03,6.26,4,0,7,0,0,0,,,,,,,,,,0,1,5.86,calante,75,63,97,,78,19.67,,,
7561,Lontani,PAR,a,a,5,17,5,17,4,6.38,7.12,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,100,,,,100,16.33,,,
7563,Favasuli,NAP,dd/ds/e,d,6,17,5,15,1,7.0,8.0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,4.33,,,
7146,Tourè I.,MON,e/m,c,7,17,5,14,0,0.0,0.0,0,0,0,0,0,0,30,5.82,5.82,1,0,4,1,0,0,,,,,,,,,,,,,,,,,,,0,1,5.82,n_d,0,79,,,40,17.33,,,
5751,Patterson,TOR,dd/e,d,5,10,5,10,1,6.0,6.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,10.67,,,
2169,Rodriguez R.,TOR,b/ds/e,d,6,14,5,12,1,6.0,6.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,35,6.11,6.17,1,1,4,0,0,0,0,0,6.17,n_d,25,,,92,58,10.67,,,
22,De Roon,ROM,m/c,c,5,13,4,10,1,6.5,6.5,0,0,0,0,0,0,34,5.97,6.0,1,2,6,1,0,0,36,6.15,6.53,4,4,5,0,0,0,30,5.97,5.97,0,5,10,0,0,0,0,1,6.15,stabile,25,89,95,79,72,4.67,,,
7068,Vitik,BOL,dc,d,4,10,4,10,0,0.0,0.0,0,0,0,0,0,0,18,5.94,5.86,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.86,n_d,0,47,,,24,7.33,,,
7528,Amondarain,BOL,m/c,c,5,14,4,11,2,5.5,5.25,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,50,,,,50,7.33,,,
6054,Moro N.,BOL,m/c,c,4,17,4,14,2,5.75,5.75,0,0,0,0,0,0,28,5.93,6.12,2,0,1,0,0,0,16,6.0,6.03,0,1,1,0,0,0,17,6.03,6.21,1,0,0,0,0,0,0,0,6.11,stabile,50,74,42,45,53,7.33,,,
6895,Dominguez B.,SAS,w/a,c,3,12,4,12,3,5.83,5.83,0,0,0,0,0,0,12,5.83,6.04,0,3,1,0,0,0,20,6.28,6.82,3,2,0,0,0,0,,,,,,,,,,0,1,6.33,calante,75,32,53,,53,16.67,,,
6815,Fadera,CAG,w,c,4,10,4,12,3,6.0,6.0,0,0,0,0,0,0,24,5.92,6.15,2,1,5,0,0,0,24,6.0,6.19,1,3,1,1,0,0,,,,,,,,,,0,1,6.17,stabile,75,63,63,,67,15.0,,,
7127,Addai,COM,w/a,c,3,8,4,10,0,0.0,0.0,0,0,0,0,0,0,12,5.96,6.54,3,0,4,0,0,0,,,,,,,,,,,,,,,,,,,0,0,6.54,n_d,0,32,,,16,11.33,indisponibile,"l'ala offensiva dei lariani vittima della rottura tendine d'Achille, proverà a recuperare dalla seconda metà di settembre.",2026-09-18
5449,Parisi,FIO,ds/e,d,4,10,4,10,0,0.0,0.0,0,0,0,0,0,0,23,6.02,5.98,1,1,6,0,0,0,20,6.0,6.22,2,0,3,0,0,0,21,5.69,5.64,0,1,4,0,0,0,0,0,5.98,crescente,0,61,53,55,42,9.67,indisponibile,"il cursore di fascia della Viola sta svolgendo l'iter di recupero dall'infortunio al legamento crociato al ginocchio, punta a tornare convocabile da novembre.",2026-09-18
5757,Cittadini,FRO,dc,d,4,11,4,11,4,5.75,5.62,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,3,6.0,5.83,0,0,1,0,0,0,0,1,,n_d,100,,,8,54,19.33,,,
7473,Cichella,FRO,m/c,c,4,15,4,12,2,5.75,5.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,50,,,,50,19.33,,,
7341,Amorim,GEN,m/c,c,5,13,4,11,2,6.0,6.0,0,0,1,0,0,0,9,5.72,5.67,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.67,n_d,50,24,,,37,13.33,,,
7409,Meichtry,GEN,w/t,c,4,11,4,11,2,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,50,,,,50,13.33,,,
2857,Traorè Hj.,GEN,w/t,c,4,9,4,9,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8,5.81,5.75,0,0,1,0,0,0,0,1,5.75,n_d,0,,,21,10,13.33,,,
5301,Luis Henrique,INT,e/w,c,5,14,4,12,2,6.0,6.0,0,0,0,0,0,0,27,5.89,6.06,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,0,0,6.06,n_d,50,71,,,60,1.33,,,
2529,Mkhitaryan,INT,c,c,4,9,4,9,1,6.0,5.5,0,0,1,0,0,0,28,6.21,6.59,4,1,5,0,0,0,32,6.06,6.25,1,5,4,0,0,0,36,6.40,6.68,2,6,4,0,0,0,0,0,6.51,stabile,25,74,84,95,70,1.33,,,
4911,Douglas Luiz,JUV,c,c,4,13,4,13,4,5.38,5.25,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15,5.87,5.8,0,0,2,0,0,0,,,,,,,,,,0,0,5.8,n_d,100,0,39,,46,4.33,,,
7012,Provstgaard,LAZ,dc,d,4,12,4,12,4,5.88,5.75,0,0,1,0,0,0,23,5.91,5.85,0,0,3,0,0,0,1,6.5,6.5,0,0,1,0,0,0,,,,,,,,,,0,0,5.85,n_d,100,61,3,,55,7.67,,,
7131,Floriani Mussolini,LAZ,dd/e,d,4,11,4,11,4,5.88,5.75,0,0,1,0,0,0,23,5.72,5.72,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,0,1,5.72,n_d,100,61,,,80,7.67,,,
6629,Dele-Bashiru,LAZ,c/t,c,4,13,4,13,1,5.5,5.5,0,0,0,0,0,0,21,5.69,5.83,1,0,0,0,0,0,17,6.06,6.65,3,1,0,0,0,0,,,,,,,,,,0,0,6.14,calante,25,55,45,,42,7.67,,,
6632,Gaspar K.,LEC,dc,d,4,12,4,12,3,5.33,5.0,0,0,2,0,0,0,21,5.83,5.64,0,0,6,1,0,0,24,6.17,6.15,0,1,3,0,0,0,,,,,,,,,,0,0,5.83,calante,75,55,63,,64,16.0,,,
5457,Maleh,LEC,m/c,c,4,9,4,7,4,6.0,6.0,0,0,0,0,0,0,21,5.69,5.71,1,0,3,1,0,0,22,5.82,5.75,0,1,3,1,0,0,34,5.79,5.66,0,1,11,0,0,0,0,1,5.71,stabile,100,55,58,89,76,16.0,,,
7322,Ngom,LEC,m/c,c,5,15,4,12,4,5.62,5.5,0,0,1,0,0,0,13,5.69,5.65,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.65,n_d,100,34,,,67,16.0,,,
6015,Berisha M.,LEC,c/t,c,4,12,4,12,0,0.0,0.0,0,0,0,0,0,0,12,6.17,6.92,2,3,0,0,0,0,14,6.07,5.96,0,1,5,0,0,0,,,,,,,,,,0,0,6.56,crescente,0,32,37,,23,16.0,indisponibile,Il centrocampista ha lamentato un sovraccarico muscolare alla gamba e non ha preso parte al match di domenica scorsa in casa contro il Monza. Da valutare in settimana verso la sfida contro il Milan in trasferta nella 5a giornata di campionato.,2026-09-18
7318,Gandelman,LEC,c/t,c,4,10,4,10,0,0.0,0.0,0,0,0,0,0,0,16,5.97,6.41,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,6.41,n_d,0,42,,,21,16.0,indisponibile,"Il centrocampista fuori causa domenica scorsa contro il Monza per noie fisiche. Da valutare in vista della prossima giornata di campionato, domenica sera a Milano contro i rossoneri.",2026-09-18
7001,N'Dri,LEC,w/a,a,5,11,4,10,4,5.88,5.75,0,0,1,0,0,0,17,5.82,6.09,2,0,3,0,0,0,7,5.86,5.86,0,0,0,0,0,0,,,,,,,,,,0,0,6.0,stabile,100,45,18,,54,16.0,,,
4199,Loftus-Cheek,MIL,c/t,c,4,15,4,15,4,5.75,5.62,0,0,1,0,0,0,21,6.10,6.52,3,1,2,0,0,0,18,5.86,5.78,0,0,3,0,0,0,29,6.12,6.69,6,1,5,0,0,0,0,0,6.33,stabile,100,55,47,76,70,5.0,,,
6519,Camarda,MIL,pc,a,3,12,4,15,0,0.0,0.0,0,0,0,0,0,0,18,5.67,5.64,1,0,1,0,0,0,6,5.92,5.92,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,5.75,stabile,0,47,16,0,16,5.0,,,
4485,Thiam,MON,por,p,4,4,4,4,3,5.17,2.83,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,75,,,,75,17.33,,,
6659,Lucchesi,MON,dc,d,4,11,4,11,4,5.5,5.25,0,0,2,0,0,0,,,,,,,,,,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,1,,n_d,100,,0,,50,17.33,,,
7238,Kouadio,MON,dd/dc,d,4,10,4,14,4,5.62,5.5,0,0,1,0,0,0,1,6.0,6.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,,n_d,100,3,,,52,17.33,,,
4925,Carboni A.,MON,ds/dc,d,4,11,4,9,4,5.62,5.62,0,0,0,0,0,0,,,,,,,,,,26,5.63,5.62,0,2,5,0,0,0,21,5.88,6.0,1,0,1,0,0,0,0,0,5.77,calante,100,,68,55,74,17.33,,,
5840,Olivera,NAP,b/ds/e,d,5,12,4,10,1,5.0,5.0,0,0,0,0,0,0,22,5.75,5.68,0,0,3,0,0,0,30,6.08,6.05,0,1,4,0,0,0,22,5.82,5.89,1,0,3,0,0,0,0,0,5.83,stabile,25,58,79,58,55,4.33,,,
6252,Folorunsho,MON,c/t,c,4,15,4,15,3,5.5,5.33,0,0,1,0,0,0,26,6.04,6.21,2,0,3,0,0,0,13,5.96,5.77,0,0,5,0,0,0,33,6.0,6.41,5,1,5,0,0,0,0,1,6.12,stabile,75,68,34,87,66,17.33,,,
7120,Lang,NAP,a,a,4,13,4,13,3,5.83,5.83,0,0,0,0,0,0,14,6.04,6.32,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,0,0,6.32,n_d,75,37,,,56,4.33,,,
7235,Troilo,PAR,dc,d,4,14,4,14,4,5.75,5.62,0,0,1,0,0,0,21,5.79,5.71,1,0,5,2,0,0,,,,,,,,,,,,,,,,,,,0,0,5.71,n_d,100,55,,,78,16.33,,,
5307,Valenti,PAR,dc,d,4,10,4,10,1,6.0,6.0,0,0,0,0,0,0,27,5.96,5.83,0,0,7,0,0,0,20,5.85,5.85,1,0,4,1,0,0,,,,,,,,,,0,0,5.84,stabile,25,71,53,,50,16.33,,,
7255,Britschgi,PAR,dd/ds/e,d,5,12,4,12,3,6.0,6.0,0,0,0,0,0,0,28,5.75,5.70,0,2,5,1,0,0,,,,,,,,,,,,,,,,,,,0,0,5.7,n_d,75,74,,,74,16.33,,,
7213,Frigan,PAR,a,a,4,6,4,6,2,5.5,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,50,0,,,25,16.33,,,
6986,Rensch,ROM,b/dd/e,d,5,16,4,14,0,0.0,0.0,0,0,0,0,0,0,19,6.16,6.5,1,4,1,0,0,0,8,6.06,6.19,0,1,0,0,0,0,,,,,,,,,,0,0,6.38,crescente,0,50,21,,24,4.67,,,
6005,Ilkhan,TOR,m/c,c,4,10,4,8,2,5.5,5.5,0,0,0,0,0,0,17,5.82,6.0,1,2,2,1,0,0,,,,,,,,,,0,0.0,0.0,0,0,0,0,0,0,0,0,6.0,n_d,50,45,,0,32,10.67,,,
5820,Bertola,UDI,dd/ds/dc,d,6,10,4,9,2,5.75,5.75,0,0,1,0,0,0,25,5.86,5.84,0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.84,n_d,50,66,,,58,12.33,,,
7208,Miller L.,UDI,m/c,c,4,15,4,12,4,5.88,5.75,0,0,1,0,0,0,19,5.92,5.95,0,2,4,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.95,n_d,100,50,,,75,12.33,,,
6890,Moreno M.,VEN,dc,d,4,6,4,6,2,5.25,5.0,0,0,1,0,0,0,,,,,,,,,,3,5.67,5.67,0,0,0,0,0,0,,,,,,,,,,0,1,,n_d,50,,8,,29,19.67,,,
6681,Sagrado,VEN,dd/e,d,4,4,4,4,2,6.0,7.5,1,0,0,0,0,0,,,,,,,,,,3,5.5,5.33,0,0,1,0,0,0,,,,,,,,,,0,0,,n_d,50,,8,,29,19.67,,,
4387,Adorante,VEN,pc,a,3,5,4,5,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.67,indisponibile,"l'attaccante a fine luglio ha deciso di operarsi per un problema alla schiena, che lo costringerà a stare ai box per buona parte del girone d'andata del campionato. Tentativo di rientro da metà ottobre.",2026-09-18
7550,Grillitsch,FRO,m/c,c,4,13,4,10,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.33,indisponibile,il centrocampista non convocato per Genova a causa di una sindrome retto-adduttoria. Salterà anche la sfida contro il Como in programma domenica e dovrebbe tornare arruolabile dalla 6a giornata di A.,2026-09-18
4375,Terzic,FRO,ds/e,d,4,5,4,5,2,5.75,5.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,50,,,,50,19.33,indisponibile,"Il terzino dei ciociari ai box per una lesione di basso grado del bicipite femorale della coscia sinistra, recuperabile dall'inizio di ottobre.",2026-09-18
2012,Milik,JUV,pc,a,3,3,4,3,0,0.0,0.0,0,0,0,0,0,0,2,6.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,6.0,6.46,4,1,2,1,0,0,0,0,6.46,n_d,0,5,0,63,17,4.33,,,
7573,Cinquegrano,SAS,dd/e,d,4,10,4,10,4,6.0,6.25,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,100,,,,100,16.67,,,
7602,Fatah,LEC,w/a,a,5,8,4,8,3,5.67,5.67,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,75,,,,75,16.0,,,
7610,Birligea,FRO,pc,a,4,7,4,7,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.33,,,
6145,Ngonge,MON,a,a,4,12,4,12,0,0.0,0.0,0,0,0,0,0,0,17,5.82,6.0,1,1,2,0,0,0,6,5.75,5.67,0,0,2,0,0,0,28,6.14,6.86,7,2,6,0,0,0,0,1,6.07,calante,0,45,16,74,34,17.33,,,
7579,Massolin,CAG,c/t,c,4,12,4,12,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,15.0,,,
256,Juan Jesus,VEN,ds/dc,d,5,12,4,10,1,6.0,6.0,0,0,0,0,0,0,21,5.86,5.62,0,0,8,1,0,0,13,5.81,5.81,0,1,2,0,0,0,24,5.69,5.67,1,0,7,0,0,0,0,1,5.69,stabile,25,55,34,63,44,19.67,,,
5336,Nzola,CAG,pc,a,4,10,4,10,0,0.0,0.0,0,0,0,0,0,0,27,5.96,6.26,4,1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0,29,5.74,6.09,3,2,2,0,0,0,0,1,6.21,stabile,0,71,0,76,37,15.0,,,
6047,Ehizibue,GEN,dd/e,d,4,10,4,10,2,5.75,5.5,0,0,1,0,0,0,26,5.83,5.96,2,0,5,0,0,0,31,5.85,5.81,0,1,5,0,0,0,20,5.88,5.82,0,1,4,0,0,0,0,1,5.89,stabile,50,68,82,53,63,13.33,,,
5578,Kossounou,ATA,dd/dc,d,3,12,3,12,4,5.5,5.5,0,0,0,0,0,0,16,5.94,6.09,1,0,1,0,0,0,17,5.94,5.91,0,0,1,0,0,0,,,,,,,,,,0,0,6.02,stabile,100,42,45,,62,4.67,,,
6024,Sulemana I.,SAS,m/c,c,3,8,3,7,1,6.0,6.0,0,0,0,0,0,0,18,5.69,5.78,1,0,3,0,0,0,6,6.17,7.08,2,0,1,0,0,0,19,5.89,6.13,2,0,4,0,0,0,0,1,6.24,calante,25,47,16,50,34,16.67,,,
7326,Helland,BOL,dd/dc,d,3,12,3,12,2,6.0,6.0,0,0,0,0,0,0,6,5.5,5.33,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.33,n_d,50,16,,,33,7.33,,,
7014,Smolcic I.,COM,dd/e,d,3,10,3,10,1,5.5,5.5,0,0,0,0,0,0,25,5.96,5.84,0,1,8,0,0,0,8,5.81,5.75,0,0,2,0,0,0,,,,,,,,,,0,0,5.81,stabile,25,66,21,,37,11.33,,,
5603,Pongracic,FIO,dc,d,3,8,3,8,1,5.0,5.0,0,0,0,0,0,0,35,5.84,5.67,0,0,12,0,0,0,17,5.85,5.65,0,0,1,1,0,0,36,5.94,5.81,0,0,8,1,0,0,0,0,5.69,stabile,25,92,45,95,64,9.67,,,
4378,Ranieri L.,FIO,ds/dc,d,3,12,3,10,2,5.5,5.5,0,0,0,0,0,0,31,5.85,5.79,1,0,8,1,0,0,36,5.92,5.96,1,2,7,0,0,0,25,5.86,5.88,2,1,14,0,0,0,0,0,5.86,stabile,50,82,95,66,73,9.67,,,
4947,Brescianini,FIO,c/t,c,3,11,3,11,3,5.67,5.67,0,0,0,0,0,0,18,5.97,6.31,2,1,2,0,0,0,23,6.13,6.72,4,2,1,0,0,0,35,6.09,6.44,4,1,1,0,0,0,0,0,6.46,stabile,75,47,61,92,69,9.67,,,
6206,Fabbian,PAR,c/t,c,3,12,3,12,1,5.5,5.5,0,0,0,0,0,0,22,5.80,6.05,2,0,2,0,0,0,22,6.09,6.48,3,0,2,0,0,0,22,6.23,6.86,5,1,4,0,0,0,0,1,6.34,calante,25,58,58,58,50,16.33,,,
6903,Hasa,FRO,c/t,c,3,5,3,5,2,6.0,6.0,0,0,0,0,0,0,,,,,,,,,,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,1,,n_d,50,,0,,25,19.33,,,
7537,Mitaj,GEN,ds/e,d,3,7,3,7,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,13.33,,,
7453,Havel,GEN,pc,a,2,5,3,5,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,13.33,indisponibile,L'attaccante ha deciso di operarsi alla caviglia e dovrebbe tornare arruolabile dalla metà di ottobre.,2026-09-18
6191,Belahyane,LAZ,m/c,c,3,3,3,3,3,6.33,6.17,0,0,1,0,0,0,11,5.77,5.82,0,2,1,1,0,0,26,5.77,5.69,0,2,4,2,0,0,2,6.25,6.25,0,0,0,0,0,0,0,0,5.77,stabile,75,29,68,5,44,7.67,,,
333,Cataldi,LAZ,m/c,c,4,13,3,10,0,0.0,0.0,0,0,0,0,0,0,27,6.07,6.41,3,3,6,0,0,0,24,6.04,6.40,3,0,1,0,0,0,22,5.98,5.95,1,0,8,0,0,0,0,0,6.32,crescente,0,71,63,58,48,7.67,,,
7248,Gorter,LEC,m/c,c,3,15,3,12,2,6.0,7.5,1,0,0,0,0,0,1,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,50,3,,,26,16.0,,,
5273,Estupinan,MIL,ds/e,d,3,13,3,13,3,5.67,5.5,0,0,1,0,0,0,14,5.64,5.71,1,1,5,1,0,0,,,,,,,,,,,,,,,,,,,0,0,5.71,n_d,75,37,,,56,5.0,,,
5453,Ricci S.,COM,m/c,c,3,15,3,12,0,0.0,0.0,0,0,0,0,0,0,28,6.0,6.18,1,3,3,0,0,0,34,6.06,6.03,1,1,8,1,0,0,30,5.9,5.87,1,0,6,1,0,0,0,1,6.07,crescente,0,74,89,79,60,11.33,,,
5131,Gilmour,NAP,m/c,c,3,10,3,10,1,6.0,6.0,0,0,0,0,0,0,13,6.08,6.27,1,0,1,0,0,0,17,6.0,6.06,0,1,0,0,0,0,,,,,,,,,,0,0,6.19,stabile,25,34,45,,35,4.33,,,
7162,Giovane,NAP,a,a,3,3,3,3,0,0.0,0.0,0,0,0,0,0,0,31,6.0,6.45,3,6,2,0,0,0,,,,,,,,,,,,,,,,,,,0,0,6.45,n_d,0,82,,,41,4.33,indisponibile,L'attaccante operato il 3 settembre a causa di un'ernia inguinale e recuperabile dall'inizio di ottobre.,2026-09-18
6215,Lucca,NAP,pc,a,3,10,3,12,3,5.83,5.83,0,0,0,0,0,0,9,5.72,6.0,1,0,1,0,0,0,33,6.11,7.05,12,0,10,0,0,0,34,6.04,6.75,8,3,6,0,0,0,0,0,6.46,calante,75,24,87,89,69,4.33,,,
6662,Corvi,PAR,por,p,3,10,3,10,4,6.12,4.62,0,0,0,0,6,0,17,6.18,5.09,0,0,1,0,18,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,0,5.09,n_d,100,45,0,,48,16.33,,,
7138,Ordonez C.,PAR,m/c,c,3,13,3,10,3,5.83,5.83,0,0,0,0,0,0,21,5.79,5.81,1,0,3,1,0,0,,,,,,,,,,,,,,,,,,,0,0,5.81,n_d,75,55,,,65,16.33,,,
7536,Diallo O.,PAR,w/a,c,2,10,3,12,1,6.0,6.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,16.33,,,
7342,Elphege,PAR,pc,a,3,10,3,10,2,5.5,5.5,0,0,0,0,0,0,8,6.0,6.88,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,6.88,n_d,50,21,,,36,16.33,,,
